seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k127_5073	301	No terminal repeats	NA	1	11	0.4876	NA	0	0.0000	Unclassified
k127_41777	300	No terminal repeats	NA	1	11	0.4876	NA	0	0.0000	Unclassified
k127_38216	324	No terminal repeats	NA	2	11	0.4876	NA	0	0.0000	Unclassified
k127_35471	295	No terminal repeats	NA	2	11	0.4875	NA	0	0.0000	Unclassified
k127_24692	301	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_10254	300	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_7913	300	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_17696	295	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_40849	340	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_396	286	No terminal repeats	NA	2	11	0.4875	NA	0	0.0000	Unclassified
k127_9593	300	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_18987	301	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_19039	296	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_29436	301	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_29197	355	No terminal repeats	NA	1	11	0.4875	NA	0	0.0000	Unclassified
k127_17129	296	No terminal repeats	NA	2	11	0.4875	NA	0	0.0000	Unclassified
k127_4943	301	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_26456	301	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_40501	373	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_29542	359	No terminal repeats	NA	2	11	0.4874	NA	0	0.0000	Unclassified
k127_41215	301	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_35385	545	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_41849	300	No terminal repeats	NA	1	11	0.4874	NA	0	1.6657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_35750	289	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_18970	426	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_15644	300	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_898	299	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_19042	299	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_42676	429	No terminal repeats	NA	2	11	0.4874	NA	0	0.0000	Unclassified
k127_27485	301	No terminal repeats	NA	2	11	0.4874	NA	0	0.0000	Unclassified
k127_10058	301	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_30842	294	No terminal repeats	NA	1	11	0.4874	NA	0	0.0000	Unclassified
k127_41077	517	No terminal repeats	NA	2	11	0.4873	NA	0	0.0000	Unclassified
k127_13745	468	No terminal repeats	NA	1	11	0.4873	NA	0	0.0000	Unclassified
k127_9327	301	No terminal repeats	NA	1	11	0.4873	NA	0	0.0000	Unclassified
k127_44484	436	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_42203	301	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_42208	299	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_44012	299	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_15138	299	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_41447	301	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_11504	300	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_21553	406	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_17793	301	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_3477	472	No terminal repeats	NA	2	11	0.4872	NA	0	0.0000	Unclassified
k127_33985	301	No terminal repeats	NA	1	11	0.4872	NA	0	0.0000	Unclassified
k127_25770	290	No terminal repeats	NA	2	11	0.4871	NA	0	0.0000	Unclassified
k127_43222	257	No terminal repeats	NA	1	11	0.4871	NA	0	0.0000	Unclassified
k127_10451	301	No terminal repeats	NA	2	11	0.4871	NA	0	0.0000	Unclassified
k127_21924	293	No terminal repeats	NA	1	11	0.4871	NA	0	0.0000	Unclassified
k127_20430	254	No terminal repeats	NA	1	11	0.4871	NA	0	0.0000	Unclassified
k127_20554	300	No terminal repeats	NA	0	11	0.4871	NA	0	0.0000	Unclassified
k127_7302	395	No terminal repeats	NA	2	11	0.4870	NA	0	0.0000	Unclassified
k127_39803	301	No terminal repeats	NA	2	11	0.4870	NA	0	0.0000	Unclassified
k127_13184	301	No terminal repeats	NA	1	11	0.4870	NA	0	0.0000	Unclassified
k127_11719	445	No terminal repeats	NA	1	11	0.4870	NA	0	0.0000	Unclassified
k127_6203	519	No terminal repeats	NA	1	11	0.4870	NA	0	0.0000	Unclassified
k127_14173	287	No terminal repeats	NA	1	11	0.4870	NA	0	0.0000	Unclassified
k127_2453	395	No terminal repeats	NA	1	11	0.4870	NA	0	0.0000	Unclassified
k127_29920	300	No terminal repeats	NA	1	11	0.4870	NA	0	0.0000	Unclassified
k127_25305	635	No terminal repeats	NA	1	11	0.4870	NA	0	0.0000	Unclassified
k127_12083	411	No terminal repeats	NA	2	11	0.4870	NA	0	0.0000	Unclassified
k127_10319	301	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_4136	301	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_18483	300	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_17367	292	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_3751	298	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_18850	301	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_19111	295	No terminal repeats	NA	2	11	0.4869	NA	0	0.0000	Unclassified
k127_6634	339	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_6617	301	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_29260	500	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_22776	299	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_9863	300	No terminal repeats	NA	1	11	0.4869	NA	0	0.0000	Unclassified
k127_28122	300	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_9297	311	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_43102	300	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_8128	301	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_9682	296	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_16205	300	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_30419	230	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_41834	300	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_14088	301	No terminal repeats	NA	1	11	0.4868	NA	0	0.0000	Unclassified
k127_914	295	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_457	296	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_9744	301	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_18902	295	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_12845	296	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_9012	301	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_19477	515	No terminal repeats	NA	2	11	0.4867	NA	0	0.0000	Unclassified
k127_33964	300	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_10499	424	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_3915	368	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_38820	281	No terminal repeats	NA	2	11	0.4867	NA	0	0.0000	Unclassified
k127_34743	298	No terminal repeats	NA	2	11	0.4867	NA	0	0.0000	Unclassified
k127_3410	284	No terminal repeats	NA	1	11	0.4867	NA	0	0.0000	Unclassified
k127_15672	329	No terminal repeats	NA	2	11	0.4867	NA	0	0.0000	Unclassified
k127_17240	268	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_24474	300	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_37928	286	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_42016	299	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_5894	295	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_39537	457	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_21707	301	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_16558	300	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_8175	300	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_42757	301	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_42931	286	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_43961	429	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_34544	301	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_40728	420	No terminal repeats	NA	2	11	0.4866	NA	0	0.0000	Unclassified
k127_11432	300	No terminal repeats	NA	1	11	0.4866	NA	0	0.0000	Unclassified
k127_16333	301	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_37984	398	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_42587	300	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_2867	301	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_41927	300	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_42626	291	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_17659	300	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_2022	301	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_38391	300	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_42754	283	No terminal repeats	NA	2	11	0.4865	NA	0	0.0000	Unclassified
k127_1549	476	No terminal repeats	NA	1	11	0.4865	NA	0	0.0000	Unclassified
k127_31449	301	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_3684	303	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_25784	298	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_31855	377	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_34121	427	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_35175	239	No terminal repeats	NA	2	11	0.4864	NA	0	0.0000	Unclassified
k127_2435	418	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_42184	301	No terminal repeats	NA	1	15	0.4864	NA	0	0.0000	Unclassified
k127_4591	301	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_28831	382	No terminal repeats	NA	1	11	0.4864	NA	0	0.0000	Unclassified
k127_25083	353	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_15354	297	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_37873	299	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_1373	539	No terminal repeats	NA	2	11	0.4863	NA	0	0.0000	Unclassified
k127_36123	290	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_23522	300	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_16844	787	No terminal repeats	NA	2	11	0.4863	NA	0	0.0000	Unclassified
k127_5527	301	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_44712	300	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_8911	301	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_32348	284	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_30088	294	No terminal repeats	NA	1	11	0.4863	NA	0	0.0000	Unclassified
k127_14131	294	No terminal repeats	NA	1	11	0.4862	NA	0	0.0000	Unclassified
k127_8815	301	No terminal repeats	NA	1	11	0.4862	NA	0	0.0000	Unclassified
k127_2413	291	No terminal repeats	NA	1	11	0.4862	NA	0	0.0000	Unclassified
k127_17643	279	No terminal repeats	NA	2	11	0.4862	NA	0	0.0000	Unclassified
k127_7965	298	No terminal repeats	NA	1	11	0.4862	NA	0	0.0000	Unclassified
k127_14967	298	No terminal repeats	NA	1	11	0.4862	NA	0	0.0000	Unclassified
k127_12960	295	No terminal repeats	NA	1	11	0.4862	NA	0	0.0000	Unclassified
k127_29525	236	No terminal repeats	NA	1	11	0.4862	NA	0	0.0000	Unclassified
k127_23973	387	No terminal repeats	NA	2	11	0.4861	NA	0	0.0000	Unclassified
k127_14455	252	No terminal repeats	NA	1	11	0.4861	NA	0	0.0000	Unclassified
k127_9386	300	No terminal repeats	NA	1	11	0.4861	NA	0	0.0000	Unclassified
k127_4648	301	No terminal repeats	NA	1	11	0.4861	NA	0	0.0000	Unclassified
k127_5092	301	No terminal repeats	NA	1	11	0.4861	NA	0	0.0000	Unclassified
k127_13036	767	No terminal repeats	NA	3	11	0.4861	NA	0	1.3423	Unclassified
k127_20015	299	No terminal repeats	NA	2	11	0.4861	NA	0	0.0000	Unclassified
k127_12638	390	No terminal repeats	NA	2	11	0.4861	NA	0	0.0000	Unclassified
k127_30613	426	No terminal repeats	NA	1	11	0.4861	NA	0	0.0000	Unclassified
k127_5437	300	No terminal repeats	NA	2	11	0.4861	NA	0	0.0000	Unclassified
k127_2020	252	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_25655	293	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_40680	300	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_19895	298	No terminal repeats	NA	0	11	0.4860	NA	0	0.0000	Unclassified
k127_9370	512	No terminal repeats	NA	2	11	0.4860	NA	0	0.0000	Unclassified
k127_24835	298	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_31651	300	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_6030	301	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_10492	299	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_384	300	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_41570	230	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_24728	300	No terminal repeats	NA	1	11	0.4860	NA	0	0.0000	Unclassified
k127_30634	806	No terminal repeats	NA	3	11	0.4860	NA	0	0.0000	Unclassified
k127_5161	301	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_38827	300	No terminal repeats	NA	1	11	0.4859	NA	0	1.6852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_10353	236	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_12968	301	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_13567	300	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_26675	301	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_500	300	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_23230	301	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_23176	297	No terminal repeats	NA	1	11	0.4859	NA	0	0.0000	Unclassified
k127_13179	301	No terminal repeats	NA	2	11	0.4858	NA	0	0.0000	Unclassified
k127_29710	300	No terminal repeats	NA	0	11	0.4858	NA	0	0.0000	Unclassified
k127_6798	301	No terminal repeats	NA	2	11	0.4858	NA	0	0.0000	Unclassified
k127_14854	301	No terminal repeats	NA	1	11	0.4858	NA	0	0.0000	Unclassified
k127_30036	357	No terminal repeats	NA	1	11	0.4858	NA	0	0.0000	Unclassified
k127_14383	299	No terminal repeats	NA	1	11	0.4858	NA	0	0.0000	Unclassified
k127_19843	329	No terminal repeats	NA	1	11	0.4858	NA	0	0.0000	Unclassified
k127_5242	323	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_41287	300	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_18124	301	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_41618	300	No terminal repeats	NA	2	11	0.4857	NA	0	0.0000	Unclassified
k127_28852	273	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_28893	300	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_31739	301	No terminal repeats	NA	1	11	0.4857	NA	0	1.2521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_39781	301	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_15236	299	No terminal repeats	NA	2	11	0.4857	NA	0	0.0000	Unclassified
k127_9410	301	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_32089	428	No terminal repeats	NA	1	11	0.4857	NA	0	0.0000	Unclassified
k127_9469	300	No terminal repeats	NA	2	11	0.4856	NA	0	0.0000	Unclassified
k127_6247	301	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_37167	301	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_37230	300	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_16218	298	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_23041	307	No terminal repeats	NA	2	11	0.4856	NA	0	0.0000	Unclassified
k127_12239	356	No terminal repeats	NA	2	11	0.4856	NA	0	0.0000	Unclassified
k127_17488	292	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_8418	301	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_13899	297	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_37888	323	No terminal repeats	NA	2	11	0.4856	NA	0	0.0000	Unclassified
k127_19308	439	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_37682	301	No terminal repeats	NA	2	11	0.4856	NA	0	0.0000	Unclassified
k127_23759	301	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_40448	240	No terminal repeats	NA	1	11	0.4856	NA	0	1.6898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k127_8274	300	No terminal repeats	NA	1	11	0.4856	NA	0	0.0000	Unclassified
k127_37724	301	No terminal repeats	NA	2	11	0.4856	NA	0	0.0000	Unclassified
k127_1833	401	No terminal repeats	NA	2	11	0.4855	NA	0	0.0000	Unclassified
k127_40297	301	No terminal repeats	NA	1	11	0.4855	NA	0	0.0000	Unclassified
k127_1151	309	No terminal repeats	NA	1	11	0.4855	NA	0	0.0000	Unclassified
k127_1735	297	No terminal repeats	NA	1	11	0.4855	NA	0	0.0000	Unclassified
k127_26342	686	No terminal repeats	NA	2	11	0.4855	NA	0	0.0000	Unclassified
k127_16435	294	No terminal repeats	NA	1	11	0.4855	NA	0	0.0000	Unclassified
k127_40204	301	No terminal repeats	NA	2	11	0.4855	NA	0	0.0000	Unclassified
k127_10460	226	No terminal repeats	NA	1	11	0.4855	NA	0	0.0000	Unclassified
k127_22543	300	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_23309	489	No terminal repeats	NA	2	11	0.4854	NA	0	0.0000	Unclassified
k127_2805	261	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_14870	301	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_20851	296	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_11721	300	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_20816	301	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_27145	296	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_38010	338	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_42333	323	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_25674	298	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_42956	301	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_8020	357	No terminal repeats	NA	2	11	0.4854	NA	0	0.0000	Unclassified
k127_37923	301	No terminal repeats	NA	2	11	0.4854	NA	0	0.0000	Unclassified
k127_21532	298	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_22122	300	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_7507	435	No terminal repeats	NA	1	11	0.4854	NA	0	0.0000	Unclassified
k127_33014	295	No terminal repeats	NA	1	11	0.4853	NA	0	0.0000	Unclassified
k127_25694	356	No terminal repeats	NA	1	11	0.4853	NA	0	0.0000	Unclassified
k127_43857	301	No terminal repeats	NA	1	11	0.4853	NA	0	0.0000	Unclassified
k127_5110	273	No terminal repeats	NA	1	11	0.4853	NA	0	0.0000	Unclassified
k127_10579	300	No terminal repeats	NA	2	11	0.4853	NA	0	0.0000	Unclassified
k127_450	295	No terminal repeats	NA	1	11	0.4853	NA	0	0.0000	Unclassified
k127_14278	430	No terminal repeats	NA	1	11	0.4853	NA	0	0.0000	Unclassified
k127_33463	301	No terminal repeats	NA	2	11	0.4853	NA	0	0.0000	Unclassified
k127_22661	251	No terminal repeats	NA	1	11	0.4853	NA	0	0.0000	Unclassified
k127_34590	300	No terminal repeats	NA	2	11	0.4852	NA	0	0.0000	Unclassified
k127_32784	296	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_13346	300	No terminal repeats	NA	0	11	0.4852	NA	0	0.0000	Unclassified
k127_28058	301	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_22867	297	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_13833	226	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_8881	347	No terminal repeats	NA	2	11	0.4852	NA	0	0.0000	Unclassified
k127_8659	278	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_32374	558	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_2130	382	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_44255	294	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_20824	301	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_5844	301	No terminal repeats	NA	1	11	0.4852	NA	0	0.0000	Unclassified
k127_4983	301	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_24772	342	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_33028	421	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_44298	295	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_28681	281	No terminal repeats	NA	2	11	0.4851	NA	0	0.0000	Unclassified
k127_40006	301	No terminal repeats	NA	2	11	0.4851	NA	0	0.0000	Unclassified
k127_10172	301	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_5688	317	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_22920	355	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_8723	301	No terminal repeats	NA	1	11	0.4851	NA	0	0.0000	Unclassified
k127_4986	295	No terminal repeats	NA	1	11	0.4850	NA	0	0.0000	Unclassified
k127_12698	301	No terminal repeats	NA	1	11	0.4850	NA	0	0.0000	Unclassified
k127_40444	300	No terminal repeats	NA	1	11	0.4850	NA	0	0.0000	Unclassified
k127_35854	297	No terminal repeats	NA	1	11	0.4850	NA	0	0.0000	Unclassified
k127_14019	466	No terminal repeats	NA	2	11	0.4850	NA	0	0.0000	Unclassified
k127_24367	301	No terminal repeats	NA	1	11	0.4850	NA	0	0.0000	Unclassified
k127_30240	368	No terminal repeats	NA	1	11	0.4850	NA	0	0.0000	Unclassified
